"filename";"caption";"date1";"date2";"date";"date3";"agent";"role";"agent2";"role2";"copyright";"source";"empty_column";"notes";"mon_id";"class_code";"classification";"agent3";"date_scan";"license";"url";"rights_text";"heidata";"heidoc"
"BKT0170-008_20220128_02";"Mahākālī Pīṭha, Metal Lion (B) flanking the Left of the Entrance, view from W";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-010_20220128_01";"Mahākālī Pīṭha,, view from E";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-001_P_20220128_01";"Mahākālī Pīṭha, Un-iconic Stone,view from W";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-006_P_20220128_01";"Mahākālī Pīṭha, Khyāḥ, view from W";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-003_P_20220128_01";"Mahākālī Pīṭha, Bhūcā, view from W";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-004_P_20220128_01";"Mahākālī Pīṭha, Bhūcā, view from W";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-002_P_20220128_01";"Mahākālī Pīṭha, Dakshinkali, view from W";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-005_P_20220128_01";"Mahākālī Pīṭha, Khyāḥ, view from W";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-007_P_20220128_01";"Mahākālī Pīṭha, Metal Lion (A) flanking the right of the Entrance, view from N";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-007_P_20220128_02";"Mahākālī Pīṭha, Metal Lion (A) flanking the right of the Entrance, view from NW";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170_D_2021_floor_plan";"Mahākālī Pīṭha, floor plan";"";"";"2021-06-17";"";"1156661";"draftsman";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4068827-6";"Architekturzeichnung";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-009_P_20220128_01";"Mahākālī Pīṭha, Kavãcā, view from E";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-010_P_20220128_01";"Mahākālī Pīṭha, Bhūcā, view from E";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-011_P_20220128_01";"Mahākālī Pīṭha, Siṅghinī, view from E";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-012_P_20220128_01";"Mahākālī Pīṭha, Gaṇeśa, view from E";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170_P_20220128_04";"Mahākālī Pīṭha, Array of Gods to the West of the main Sanctum,view from E";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-032_P_20220128_03";"Mahākālī Pīṭha, Nandi, view from NW";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-013_P_20220128_01";"Mahākālī Pīṭha, Indrāyaṇī, view from E";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-016_P_20220128_01";"Mahākālī Pīṭha, Bhadrakālī, view from E";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-014_P_20220128_01";"Mahākālī Pīṭha, Māheśvarī, view from E";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-015_P_20220128_01";"Mahākālī Pīṭha, Kumārī, view from E";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-018_P_20220128_01";"Mahākālī Pīṭha, Gaṇeśa, view from E";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-017_P_20220128_01";"Mahākālī Pīṭha, Mahākālī, view from E";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-032_P_20220128_01";"Mahākālī Pīṭha, Nandi, view from S";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-031_P_20220128_02";"Mahākālī Pīṭha, Śivaliṅga, view from W";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-022_P_20220128_01";"Mahākālī Pīṭha, Indrāyaṇī, view from E";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-019_P_20220128_01";"Mahākālī Pīṭha, Mahākālī, view from E";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-020_P_20220128_01";"Mahākālī Pīṭha, Gaṇeśa, view from E";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-021_P_20220128_01";"Mahākālī Pīṭha, Mañjuśrī, view from E";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-023_P_20220128_01";"Mahākālī Pīṭha, Vārāhī, view from S";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-025_P_20220128_01";"Mahākālī Pīṭha, Mahālakṣmī, view from S";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-024_P_20220128_01";"Mahākālī Pīṭha, Mahākālī, view from S";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-032_P_20220128_02";"Mahākālī Pīṭha, Nandi, view from W";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-026_P_20220128_01";"Mahākālī Pīṭha, Bhairava, view from S";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-029_P_20220128_01";"Mahākālī Pīṭha, Kavãcā, view from S";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-027_P_20220128_01";"Mahākālī Pīṭha, Vyāghrinī, view from S";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-028_P_20220128_01";"Mahākālī Pīṭha, Bhūcā, view from S";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-031_P_20220128_01";"Mahākālī Pīṭha, Śivaliṅga, view from E";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-030_P_20220128_01";"Mahākālī Pīṭha, Bell, view from S";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-035_P_20220128_01";"Mahākālī Pīṭha, Bhīmasena, view from S";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-034_P_20220128_01";"Mahākālī Pīṭha, Viśvakarmā, view from S";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-036_P_20220128_01";"Mahākālī Pīṭha, Gaṇeśa, view from S";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-037_P_20220128_01";"Mahākālī Pīṭha, Shrew, view from W";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-038_P_20220128_02";"Mahākālī Pīṭha, Stone lion (A), view from E";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-037_P_20220128_02";"Mahākālī Pīṭha, Shrew, view from N";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-038_P_20220128_01";"Mahākālī Pīṭha, Stone lion (A), view from N";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-039_P_20220128_01";"Mahākālī Pīṭha, Stone lion (B), view from N";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-040_P_20220128_01";"Mahākālī Pīṭha, Stone lion (C), view from S";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-041_P_20220128_01";"Mahākālī Pīṭha, Stone lion (D), view from N";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-040_P_20220128_02";"Mahākālī Pīṭha, Stone lion (C), view from E";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-041_P_20220128_02";"Mahākālī Pīṭha, Stone lion (D), view from E";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170-042_P_20220128_01";"Mahākālī Pīṭha, Saṅkaṭā, view from E";"";"";"2022-01-29";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170_I_001_20220128";"Mahākālī Pīṭha, Stone inscription from NS 781 erected to north of the shrine, view from S";"";"";"2022-01-28";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4027107-9";"Inschrift";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170_I_002_20220128";"Mahākālī Pīṭha, Stone inscription, view from N";"";"";"2022-01-28";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4027107-9";"Inschrift";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170_I_005_20220128";"Mahākālī Pīṭha, Inscription from VS 2055 over the entrance to the shrine, view from S";"";"";"2022-01-28";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4027107-9";"Inschrift";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170_I_003_20220128";"Mahākālī Pīṭha, Inscription from NS 923 on the pedestal of Gaṇeśa (BKT0017-020), view from S";"";"";"2022-01-28";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4027107-9";"Inschrift";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170_I_004_20220128";"Mahākālī Pīṭha, IInscription from NS 1117 on the pedestal of Viśvakarmā, view from S";"";"";"2022-01-28";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4027107-9";"Inschrift";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170_I_007_20220128";"Mahākālī Pīṭha, Brass inscription on the backside of the Mahākālī Shrine, view from S";"";"";"2022-01-28";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4027107-9";"Inschrift";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170_I_006_20220128";"Mahākālī Pīṭha, Inscription from VS 2061 on the Gaṇeśa shrine (BKT0017-036), view from S";"";"";"2022-01-28";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4027107-9";"Inschrift";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"BKT0170_I_008_20220128";"Mahākālī Pīṭha, Marble inscription from VS 2069 on the shrew pillar, view from N";"";"";"2022-01-28";"";"1173868";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BKT0170";"4027107-9";"Inschrift";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
